Date,Indoor Temperature,Indoor Humidity,Outdoor Temperature 1,Outdoor Humidity 1,Outdoor Temperature 2,Outdoor Humidity 2,Outdoor Temperature 3,Outdoor Humidity 3,Outdoor Temperature 4,Outdoor Humidity 4,Outdoor Temperature 5,Outdoor Humidity 5
19.01.2008 05:40,66.5,46,61.5,48,34.3,---,34.1,---,---,---,---,---
19.01.2008 05:45,66.5,46,61.3,47,34.3,---,34.1,---,---,---,---,---
19.01.2008 05:50,66.5,46,61.3,47,34.3,---,34.1,---,---,---,---,---
19.01.2008 05:55,66.5,46,61.3,47,34.3,---,34.1,---,---,---,---,---
19.01.2008 06:00,66.3,46,61.3,47,34.3,---,34.1,---,---,---,---,---
19.01.2008 06:05,66.3,46,61.3,47,34.3,---,33.9,---,---,---,---,---
19.01.2008 06:10,66.2,46,61.1,47,34.3,---,33.9,---,---,---,---,---
19.01.2008 06:15,66.2,46,61.1,46,34.3,---,33.9,---,---,---,---,---
19.01.2008 06:20,66.2,46,60.9,48,34.3,---,33.9,---,---,---,---,---
19.01.2008 06:25,66.3,47,61.1,48,34.3,---,33.9,---,---,---,---,---
19.01.2008 06:30,66.7,47,61.1,49,34.3,---,33.9,---,---,---,---,---
19.01.2008 06:35,67.1,46,61.3,49,34.3,---,33.9,---,---,---,---,---
19.01.2008 06:40,67.4,46,61.5,50,34.3,---,33.9,---,---,---,---,---
19.01.2008 06:45,67.8,46,61.7,51,34.1,---,33.9,---,---,---,---,---
19.01.2008 06:50,68.1,46,61.7,53,34.1,---,33.6,---,---,---,---,---
19.01.2008 06:55,68.5,45,61.7,53,34.1,---,33.6,---,---,---,---,---
19.01.2008 07:00,68.7,45,61.8,54,34.1,---,33.6,---,---,---,---,---
19.01.2008 07:05,69,45,62,54,34.1,---,33.6,---,---,---,---,---
19.01.2008 07:10,69.2,45,62.2,54,34.1,---,33.6,---,---,---,---,---
19.01.2008 07:15,69.4,44,62.2,55,34.1,---,33.6,---,---,---,---,---
19.01.2008 07:20,69.8,44,62.4,55,34.1,---,33.6,---,---,---,---,---
19.01.2008 07:25,69.9,44,62.4,55,34.1,---,33.6,---,---,---,---,---
19.01.2008 07:30,70.1,44,62.6,56,34.1,---,33.6,---,---,---,---,---
19.01.2008 07:35,70.3,44,62.6,57,34.1,---,33.6,---,---,---,---,---
19.01.2008 07:40,70.5,44,62.7,58,34.1,---,33.6,---,---,---,---,---
19.01.2008 07:45,70.8,44,62.7,57,33.9,---,33.2,---,---,---,---,---
19.01.2008 07:50,70.8,44,62.9,58,34.1,---,33.2,---,---,---,---,---
19.01.2008 07:55,71.2,44,63.1,58,34.1,---,33.6,---,---,---,---,---
19.01.2008 08:00,71.2,46,63.1,57,34.1,---,33.6,---,---,---,---,---
19.01.2008 08:05,71.2,47,63.1,56,34.1,---,33.6,---,---,---,---,---
19.01.2008 08:10,71.2,48,63.1,56,34.1,---,33.6,---,---,---,---,---
19.01.2008 08:15,71.2,48,63.1,55,---,---,33.6,---,---,---,---,---
19.01.2008 08:20,70.8,48,62.9,55,---,---,33.6,---,---,---,---,---
19.01.2008 08:25,70.7,47,62.9,55,---,---,33.6,---,---,---,---,---
19.01.2008 08:30,70.5,47,63.1,54,34.3,---,33.6,---,---,---,---,---
19.01.2008 08:35,70.3,47,63.1,53,34.3,---,33.9,---,---,---,---,---
19.01.2008 08:40,70.1,47,63.1,53,34.3,---,33.9,---,---,---,---,---
19.01.2008 08:45,69.9,47,63.1,53,34.3,---,33.9,---,---,---,---,---
19.01.2008 08:50,70.1,47,62.9,53,34.3,---,33.9,---,---,---,---,---
19.01.2008 08:55,70.1,47,63.1,54,34.5,---,33.9,---,---,---,---,---
19.01.2008 09:00,70.5,47,63.1,55,34.5,---,34.5,---,---,---,---,---
19.01.2008 09:05,70.8,46,63.3,57,34.5,---,34.5,---,---,---,---,---
19.01.2008 09:10,71.2,48,63.5,57,34.5,---,34.5,---,---,---,---,---
19.01.2008 09:15,71.6,49,63.5,57,34.5,---,34.8,---,---,---,---,---
19.01.2008 09:20,71.7,50,63.6,57,34.5,---,34.8,---,---,---,---,---
19.01.2008 09:25,71.9,51,63.8,58,---,---,34.8,---,---,---,---,---
19.01.2008 09:30,72.3,52,63.8,58,---,---,35,---,---,---,---,---
19.01.2008 09:35,72.5,52,63.8,58,---,---,34.8,---,---,---,---,---
19.01.2008 09:40,72.6,52,64.2,67,---,---,35.2,---,---,---,---,---
19.01.2008 09:45,72.6,52,64.7,58,---,---,35.2,---,---,---,---,---
19.01.2008 09:50,72.6,52,64.9,49,---,---,35.6,---,---,---,---,---
19.01.2008 09:55,72.3,51,64.5,53,---,---,35.4,---,---,---,---,---
19.01.2008 10:00,72.3,51,64.5,52,---,---,35.6,---,---,---,---,---
19.01.2008 10:05,72.1,50,64.5,52,35.7,---,35.7,---,---,---,---,---
19.01.2008 10:10,71.9,50,64.4,52,35.7,---,35.9,---,---,---,---,---
19.01.2008 10:15,71.7,49,64.4,51,35.7,---,36.1,---,---,---,---,---
19.01.2008 10:20,71.4,47,64.4,55,36.1,---,36.1,---,---,---,---,---
19.01.2008 10:25,70.7,44,64.5,55,36.3,---,36.6,---,---,---,---,---
19.01.2008 10:30,70.1,42,64.9,55,36.3,---,36.3,---,---,---,---,---
19.01.2008 10:35,69.6,39,65.1,55,36.3,---,36.6,---,---,---,---,---
19.01.2008 10:40,69,37,65.1,56,36.3,---,36.6,---,---,---,---,---
19.01.2008 10:45,68.7,37,65.1,57,36.6,---,37.5,---,---,---,---,---
19.01.2008 10:50,68.7,38,64.7,52,36.6,---,37.5,---,---,---,---,---
19.01.2008 10:55,68.7,40,64.5,52,37,---,37.9,---,---,---,---,---
19.01.2008 11:00,68.7,41,64.2,51,37,---,37.9,---,---,---,---,---
19.01.2008 11:05,68.9,44,64,51,37,---,38.1,---,---,---,---,---
19.01.2008 11:10,69,46,63.8,52,37,---,38.1,---,---,---,---,---
19.01.2008 11:15,69.2,48,63.8,52,37.5,---,38.3,---,---,---,---,---
19.01.2008 11:20,69.2,50,63.8,51,37.5,---,38.1,---,---,---,---,---
19.01.2008 11:25,69.2,50,63.5,52,37.5,---,37.5,---,---,---,---,---
19.01.2008 11:30,69.2,50,63.5,51,37.5,---,37.9,---,---,---,---,---
19.01.2008 11:35,69,51,63.6,51,37.5,---,38.1,---,---,---,---,---
19.01.2008 11:40,69.2,51,63.5,53,37.5,---,37.7,---,---,---,---,---
19.01.2008 11:45,69.2,52,63.5,52,37.5,---,37.9,---,---,---,---,---
19.01.2008 11:50,69.2,53,63.5,52,37.5,---,38.1,---,---,---,---,---
19.01.2008 11:55,69,53,63.5,52,37.5,---,38.1,---,---,---,---,---
19.01.2008 12:00,69,53,63.5,52,37.5,---,38.6,---,---,---,---,---
19.01.2008 12:05,69,53,63.5,52,---,---,39,---,---,---,---,---
19.01.2008 12:10,69,53,63.6,52,---,---,38.8,---,---,---,---,---
19.01.2008 12:15,69,53,63.5,52,---,---,39.9,---,---,---,---,---
19.01.2008 12:20,69,54,63.5,52,---,---,39.9,---,---,---,---,---
19.01.2008 12:25,69.4,54,63.5,52,38.4,---,39.2,---,---,---,---,---
19.01.2008 12:30,69.8,54,63.6,55,38.4,---,39,---,---,---,---,---
19.01.2008 12:35,70.1,54,63.8,55,38.4,---,39.5,---,---,---,---,---
19.01.2008 12:40,70.5,54,64,56,38.4,---,39.2,---,---,---,---,---
19.01.2008 12:45,71,54,64.2,56,38.4,---,39.2,---,---,---,---,---
19.01.2008 12:50,71.2,54,64.2,57,38.4,---,39.2,---,---,---,---,---
19.01.2008 12:55,71.6,54,64.4,56,38.4,---,39.9,---,---,---,---,---
19.01.2008 13:00,71.6,54,64.4,55,38.4,---,39.9,---,---,---,---,---
19.01.2008 13:05,71.6,54,64.5,57,38.6,---,39.9,---,---,---,---,---
19.01.2008 13:10,71.6,54,64.5,54,38.6,---,39.9,---,---,---,---,---
19.01.2008 13:15,71.4,53,64.5,54,38.6,---,39.3,---,---,---,---,---
19.01.2008 13:20,71.2,53,64.5,54,38.6,---,39.9,---,---,---,---,---
19.01.2008 13:25,71.2,52,64.5,54,38.6,---,39.9,---,---,---,---,---
19.01.2008 13:30,71.2,52,64.5,53,38.8,---,39.2,---,---,---,---,---
19.01.2008 13:35,71.2,52,64.5,54,38.8,---,39,---,---,---,---,---
19.01.2008 13:40,71,52,64.5,53,38.8,---,39.2,---,---,---,---,---
19.01.2008 13:45,70.8,52,64.5,52,38.8,---,39.2,---,---,---,---,---
19.01.2008 13:50,70.7,52,64.5,52,38.8,---,38.6,---,---,---,---,---
19.01.2008 13:55,70.7,51,64.2,51,38.4,---,38.1,---,---,---,---,---
19.01.2008 14:00,70.5,51,64.2,51,38.4,---,38.1,---,---,---,---,---
19.01.2008 14:05,70.5,51,64,50,38.4,---,38.1,---,---,---,---,---
19.01.2008 14:10,70.3,51,63.8,50,38.4,---,38.1,---,---,---,---,---
19.01.2008 14:15,70.1,51,63.8,50,38.4,---,38.1,---,---,---,---,---
19.01.2008 14:20,70.1,51,63.8,51,---,---,37.7,---,---,---,---,---
19.01.2008 14:25,69.9,51,63.6,50,37.7,---,37.5,---,---,---,---,---
19.01.2008 14:30,69.9,51,63.5,49,37.5,---,37.2,---,---,---,---,---
19.01.2008 14:35,69.8,50,63.5,49,37.5,---,37.5,---,---,---,---,---
19.01.2008 14:40,69.6,50,63.3,49,37.5,---,37,---,---,---,---,---
19.01.2008 14:45,69.6,50,63.3,49,37.2,---,37.2,---,---,---,---,---
19.01.2008 14:50,69.4,50,63.3,49,37.2,---,37.2,---,---,---,---,---
19.01.2008 14:55,69.4,50,63.3,49,37.2,---,37,---,---,---,---,---
19.01.2008 15:00,69.4,49,63.3,49,37.2,---,37,---,---,---,---,---
19.01.2008 15:05,69.2,49,63.1,49,37.2,---,37.2,---,---,---,---,---
19.01.2008 15:10,69.2,49,63.1,48,37.2,---,37.2,---,---,---,---,---
19.01.2008 15:15,69,49,63.1,48,37,---,37,---,---,---,---,---
19.01.2008 15:20,69,49,63.1,48,37,---,37,---,---,---,---,---
19.01.2008 15:25,69,49,63.1,49,37,---,36.8,---,---,---,---,---
19.01.2008 15:30,68.9,49,63.1,49,37,---,37,---,---,---,---,---
19.01.2008 15:35,68.9,49,63.1,49,37,---,36.8,---,---,---,---,---
19.01.2008 15:40,68.9,49,63.1,49,37,---,36.8,---,---,---,---,---
19.01.2008 15:45,68.7,50,62.9,48,37,---,36.8,---,---,---,---,---
19.01.2008 15:50,68.7,50,63.1,48,37,---,36.8,---,---,---,---,---
19.01.2008 15:55,68.7,50,62.9,49,37,---,36.8,---,---,---,---,---
19.01.2008 16:00,68.7,50,62.9,48,37,---,36.8,---,---,---,---,---
19.01.2008 16:05,68.5,50,62.9,48,37,---,36.8,---,---,---,---,---
19.01.2008 16:10,68.5,50,62.9,48,37,---,36.8,---,---,---,---,---
19.01.2008 16:15,68.5,50,62.9,49,37,---,36.8,---,---,---,---,---
19.01.2008 16:20,68.5,50,62.9,48,37,---,36.8,---,---,---,---,---
19.01.2008 16:25,68.5,50,62.9,48,37,---,36.6,---,---,---,---,---
19.01.2008 16:30,68.3,50,62.9,48,37,---,36.6,---,---,---,---,---
19.01.2008 16:35,68.3,50,62.7,49,37,---,36.6,---,---,---,---,---
19.01.2008 16:40,68.1,50,62.7,49,37,---,36.6,---,---,---,---,---
19.01.2008 16:45,68,50,62.7,48,37,---,36.6,---,---,---,---,---
19.01.2008 16:50,68,50,62.7,48,37,---,36.6,---,---,---,---,---
19.01.2008 16:55,68,50,62.6,48,37,---,36.6,---,---,---,---,---
19.01.2008 17:00,67.8,50,62.6,48,37,---,36.6,---,---,---,---,---
19.01.2008 17:05,68,50,62.6,49,37,---,36.6,---,---,---,---,---
19.01.2008 17:10,68.3,50,62.6,49,37,---,36.6,---,---,---,---,---
19.01.2008 17:15,68.7,49,62.7,51,37,---,36.6,---,---,---,---,---
19.01.2008 17:20,69,50,62.9,52,37,---,36.6,---,---,---,---,---
19.01.2008 17:25,69.4,50,63.1,53,37,---,36.6,---,---,---,---,---
19.01.2008 17:30,69.8,50,63.1,53,37,---,36.6,---,---,---,---,---
19.01.2008 17:35,70.1,51,63.3,55,37,---,36.6,---,---,---,---,---
19.01.2008 17:40,70.5,52,63.5,53,37,---,36.6,---,---,---,---,---
19.01.2008 17:45,70.5,53,63.5,55,37,---,36.6,---,---,---,---,---
19.01.2008 17:50,70.8,53,63.8,56,37,---,36.3,---,---,---,---,---
19.01.2008 17:55,70.8,53,63.8,55,37,---,36.3,---,---,---,---,---
19.01.2008 18:00,71,54,63.8,54,37,---,36.3,---,---,---,---,---
19.01.2008 18:05,71.2,54,63.8,53,37,---,36.3,---,---,---,---,---
19.01.2008 18:10,71.2,54,63.8,55,37,---,36.3,---,---,---,---,---
19.01.2008 18:15,71.2,53,64,55,37,---,36.3,---,---,---,---,---
19.01.2008 18:20,71.6,53,64.2,54,---,---,36.6,---,---,---,---,---
19.01.2008 18:25,71.6,53,64.2,54,---,---,36.6,---,---,---,---,---
19.01.2008 18:30,71.6,53,64.2,53,37,---,36.6,---,---,---,---,---
19.01.2008 18:35,71.7,52,64.4,54,37,---,36.6,---,---,---,---,---
19.01.2008 18:40,71.9,52,64.4,53,37,---,36.3,---,---,---,---,---
19.01.2008 18:45,71.9,52,64.5,54,37,---,36.3,---,---,---,---,---
19.01.2008 18:50,71.9,51,64.5,52,37,---,36.3,---,---,---,---,---
19.01.2008 18:55,71.9,51,64.5,53,37,---,36.3,---,---,---,---,---
19.01.2008 19:00,71.7,51,64.5,51,---,---,36.3,---,---,---,---,---
19.01.2008 19:05,71.6,51,64.5,52,---,---,36.3,---,---,---,---,---
19.01.2008 19:10,71.4,51,64.5,51,---,---,36.3,---,---,---,---,---
19.01.2008 19:15,71.2,51,64.4,51,36.6,---,36.1,---,---,---,---,---
19.01.2008 19:20,71.2,51,64.4,50,36.6,---,36.1,---,---,---,---,---
19.01.2008 19:25,71.2,51,64.2,50,36.6,---,36.1,---,---,---,---,---
19.01.2008 19:30,71,50,64.2,49,36.6,---,36.1,---,---,---,---,---
19.01.2008 19:35,70.8,50,64.2,50,36.6,---,36.1,---,---,---,---,---
19.01.2008 19:40,70.8,50,64,51,36.6,---,36.1,---,---,---,---,---
19.01.2008 19:45,70.7,51,63.8,50,36.6,---,36.1,---,---,---,---,---
19.01.2008 19:50,70.5,51,63.8,51,36.6,---,36.1,---,---,---,---,---
19.01.2008 19:55,70.5,51,63.6,51,36.6,---,36.1,---,---,---,---,---
19.01.2008 20:00,70.3,52,63.5,51,36.6,---,36.1,---,---,---,---,---
19.01.2008 20:05,70.3,52,63.5,50,36.6,---,36.1,---,---,---,---,---
19.01.2008 20:10,70.1,52,63.3,51,36.6,---,35.9,---,---,---,---,---
19.01.2008 20:15,70.1,52,63.3,50,36.3,---,35.9,---,---,---,---,---
19.01.2008 20:20,69.9,52,63.3,50,36.3,---,35.9,---,---,---,---,---
19.01.2008 20:25,69.8,52,63.1,50,36.3,---,35.9,---,---,---,---,---
19.01.2008 20:30,69.8,52,63.1,51,36.3,---,35.9,---,---,---,---,---
19.01.2008 20:35,69.6,52,63.1,49,36.3,---,35.9,---,---,---,---,---
19.01.2008 20:40,69.6,52,63.3,54,36.3,---,35.9,---,---,---,---,---
19.01.2008 20:45,69.8,52,63.3,52,36.3,---,35.9,---,---,---,---,---
19.01.2008 20:50,70.1,52,63.5,53,36.3,---,35.9,---,---,---,---,---
19.01.2008 20:55,70.5,53,63.6,55,36.3,---,35.9,---,---,---,---,---
19.01.2008 21:00,70.8,53,63.8,55,36.3,---,35.9,---,---,---,---,---
19.01.2008 21:05,71,53,63.8,55,36.3,---,35.9,---,---,---,---,---
19.01.2008 21:10,71.2,53,64,53,36.1,---,35.9,---,---,---,---,---
19.01.2008 21:15,71.2,52,64,53,36.1,---,35.9,---,---,---,---,---
19.01.2008 21:20,71.2,52,64,53,36.1,---,35.9,---,---,---,---,---
19.01.2008 21:25,71.2,52,64,52,36.1,---,35.9,---,---,---,---,---
19.01.2008 21:30,71.4,52,64,52,36.1,---,35.9,---,---,---,---,---
19.01.2008 21:35,71.6,52,64.2,53,36.1,---,35.9,---,---,---,---,---
19.01.2008 21:40,71.7,52,64.2,53,36.1,---,35.9,---,---,---,---,---
19.01.2008 21:45,71.9,52,64.2,53,36.1,---,35.9,---,---,---,---,---
19.01.2008 21:50,72.6,51,64.2,53,36.1,---,35.9,---,---,---,---,---
19.01.2008 21:55,72.3,51,64.2,52,36.1,---,35.7,---,---,---,---,---
19.01.2008 22:00,72.1,50,64.2,52,36.1,---,35.7,---,---,---,---,---
19.01.2008 22:05,71.9,50,64.2,51,36.1,---,35.9,---,---,---,---,---
19.01.2008 22:10,71.6,50,64,50,36.1,---,35.7,---,---,---,---,---
19.01.2008 22:15,71.4,50,64.2,51,35.9,---,35.7,---,---,---,---,---
19.01.2008 22:20,71.2,50,64,50,35.9,---,35.6,---,---,---,---,---
19.01.2008 22:25,71.2,50,64,51,35.9,---,35.6,---,---,---,---,---
19.01.2008 22:30,70.8,49,63.8,51,35.9,---,35.7,---,---,---,---,---
19.01.2008 22:35,70.8,49,63.8,50,35.9,---,35.7,---,---,---,---,---
19.01.2008 22:40,70.7,49,63.6,49,35.9,---,35.6,---,---,---,---,---
19.01.2008 22:45,70.7,50,63.6,51,35.9,---,35.6,---,---,---,---,---
19.01.2008 22:50,70.8,50,63.5,53,35.9,---,35.6,---,---,---,---,---
19.01.2008 22:55,71.2,50,63.5,52,35.9,---,35.6,---,---,---,---,---
19.01.2008 23:00,71.4,50,63.5,51,35.9,---,35.4,---,---,---,---,---
19.01.2008 23:05,71.4,50,63.5,52,35.7,---,35.4,---,---,---,---,---
19.01.2008 23:10,71.6,50,63.5,52,35.7,---,35.4,---,---,---,---,---
19.01.2008 23:15,71.6,50,63.5,53,35.7,---,35.4,---,---,---,---,---
19.01.2008 23:20,71.7,50,63.5,52,35.7,---,35.2,---,---,---,---,---
19.01.2008 23:25,71.7,49,63.5,52,35.7,---,35.2,---,---,---,---,---
19.01.2008 23:30,71.6,49,63.5,51,35.7,---,35.2,---,---,---,---,---
19.01.2008 23:35,71.6,49,63.3,51,35.7,---,35.2,---,---,---,---,---
19.01.2008 23:40,71.6,48,63.3,51,35.7,---,35.2,---,---,---,---,---
19.01.2008 23:45,71.4,48,63.5,50,35.7,---,35.2,---,---,---,---,---
19.01.2008 23:50,71.2,48,63.5,51,35.7,---,35.2,---,---,---,---,---
19.01.2008 23:55,71,48,63.3,50,35.7,---,35.2,---,---,---,---,---
20.01.2008 00:00,71,48,63.1,49,35.7,---,35.2,---,---,---,---,---
20.01.2008 00:05,70.8,48,63.1,49,35.7,---,35.2,---,---,---,---,---
20.01.2008 00:10,70.7,48,62.9,50,35.4,---,35.2,---,---,---,---,---
20.01.2008 00:15,70.5,48,62.9,50,35.4,---,35.2,---,---,---,---,---
20.01.2008 00:20,70.3,48,62.9,50,35.4,---,35.2,---,---,---,---,---
20.01.2008 00:25,70.1,48,62.7,49,35.2,---,35.2,---,---,---,---,---
20.01.2008 00:30,70.1,48,62.7,49,35.2,---,34.8,---,---,---,---,---
20.01.2008 00:35,69.9,48,62.6,48,35.2,---,34.8,---,---,---,---,---
20.01.2008 00:40,69.8,48,62.4,49,35.2,---,34.8,---,---,---,---,---
20.01.2008 00:45,69.6,47,62.4,49,35.2,---,34.8,---,---,---,---,---
20.01.2008 00:50,69.4,47,62.4,48,35.2,---,34.8,---,---,---,---,---
20.01.2008 00:55,69.4,47,62.4,48,35,---,34.8,---,---,---,---,---
20.01.2008 01:00,69.2,47,62.2,48,34.8,---,34.8,---,---,---,---,---
20.01.2008 01:05,69,47,62.2,48,34.8,---,34.8,---,---,---,---,---
20.01.2008 01:10,68.9,47,62,48,34.8,---,34.8,---,---,---,---,---
20.01.2008 01:15,68.9,47,62,48,34.8,---,34.8,---,---,---,---,---
20.01.2008 01:20,68.7,47,62,48,34.8,---,34.5,---,---,---,---,---
20.01.2008 01:25,68.7,47,61.8,48,34.7,---,34.5,---,---,---,---,---
20.01.2008 01:30,68.7,47,61.8,48,34.7,---,34.5,---,---,---,---,---
20.01.2008 01:35,68.5,47,61.7,48,34.7,---,34.5,---,---,---,---,---
20.01.2008 01:40,68.5,47,61.7,48,34.7,---,34.5,---,---,---,---,---
20.01.2008 01:45,68.3,47,61.7,48,34.7,---,34.5,---,---,---,---,---
20.01.2008 01:50,68.3,47,61.7,47,34.7,---,34.5,---,---,---,---,---
20.01.2008 01:55,68.1,47,61.7,48,34.5,---,34.3,---,---,---,---,---
20.01.2008 02:00,68,47,61.5,47,34.5,---,34.1,---,---,---,---,---
20.01.2008 02:05,68.1,47,61.5,47,34.3,---,34.1,---,---,---,---,---
20.01.2008 02:10,68.3,47,61.5,48,34.3,---,34.1,---,---,---,---,---
20.01.2008 02:15,68.7,47,61.5,49,34.3,---,34.1,---,---,---,---,---
20.01.2008 02:20,69,47,61.7,50,34.3,---,34.1,---,---,---,---,---
20.01.2008 02:25,69.4,47,61.7,49,34.3,---,33.9,---,---,---,---,---
20.01.2008 02:30,69.6,47,61.7,50,34.3,---,33.9,---,---,---,---,---
20.01.2008 02:35,69.8,47,61.8,50,34.3,---,33.9,---,---,---,---,---
20.01.2008 02:40,69.6,47,61.8,49,34.1,---,33.9,---,---,---,---,---
20.01.2008 02:45,69.6,47,61.8,49,34.1,---,33.9,---,---,---,---,---
20.01.2008 02:50,69.4,47,61.8,50,34.1,---,33.9,---,---,---,---,---
20.01.2008 02:55,69.4,46,61.8,49,34.1,---,33.9,---,---,---,---,---
20.01.2008 03:00,69.2,46,61.8,49,34.1,---,33.6,---,---,---,---,---
20.01.2008 03:05,69,46,61.8,48,33.6,---,32.9,---,---,---,---,---
20.01.2008 03:10,69,46,61.8,48,33.4,---,32.7,---,---,---,---,---
20.01.2008 03:15,68.9,46,61.7,48,33.2,---,32.3,---,---,---,---,---
20.01.2008 03:20,68.7,45,61.7,48,32.7,---,32.1,---,---,---,---,---
20.01.2008 03:25,68.7,45,61.5,48,32.5,---,31.6,---,---,---,---,---
20.01.2008 03:30,68.5,45,61.5,47,32.1,---,31.2,---,---,---,---,---
20.01.2008 03:35,68.3,45,61.3,48,31.8,---,31.1,---,---,---,---,---
20.01.2008 03:40,68.1,45,61.3,47,31.6,---,31.1,---,---,---,---,---
20.01.2008 03:45,68,45,61.3,47,31.6,---,31.1,---,---,---,---,---
20.01.2008 03:50,67.8,45,61.1,47,31.1,---,30.9,---,---,---,---,---
20.01.2008 03:55,67.6,45,61.1,47,30.9,---,30.3,---,---,---,---,---
20.01.2008 04:00,67.6,45,60.9,47,30.9,---,30.3,---,---,---,---,---
20.01.2008 04:05,67.4,45,60.9,46,30.5,---,30.3,---,---,---,---,---
20.01.2008 04:10,67.2,45,60.9,46,30.3,---,30,---,---,---,---,---
20.01.2008 04:15,67.2,45,60.8,46,30.3,---,30,---,---,---,---,---
20.01.2008 04:20,67.2,45,60.8,46,30.3,---,29.6,---,---,---,---,---
20.01.2008 04:25,67.1,45,60.6,46,30,---,29.4,---,---,---,---,---
20.01.2008 04:30,67.1,45,60.6,46,30,---,29.3,---,---,---,---,---
20.01.2008 04:35,66.9,45,60.6,46,30,---,29.3,---,---,---,---,---
20.01.2008 04:40,66.9,45,60.6,46,29.6,---,29.3,---,---,---,---,---
20.01.2008 04:45,66.7,45,60.4,46,29.6,---,29.3,---,---,---,---,---
20.01.2008 04:50,66.7,45,60.4,46,29.6,---,29.3,---,---,---,---,---
20.01.2008 04:55,66.5,45,60.2,46,29.4,---,29.3,---,---,---,---,---
20.01.2008 05:00,66.5,45,60.2,46,29.4,---,28.5,---,---,---,---,---
20.01.2008 05:05,66.5,45,60.2,46,29.1,---,28.2,---,---,---,---,---
20.01.2008 05:10,66.3,44,60.2,45,29.1,---,28,---,---,---,---,---
20.01.2008 05:15,66.3,44,60,45,28.9,---,28,---,---,---,---,---
20.01.2008 05:20,66.2,44,60,45,28.9,---,28,---,---,---,---,---
20.01.2008 05:25,66.2,44,59.9,45,28.7,---,27.8,---,---,---,---,---
20.01.2008 05:30,66,44,59.9,45,28.7,---,27.8,---,---,---,---,---
20.01.2008 05:35,66,44,59.9,45,28.5,---,27.8,---,---,---,---,---
20.01.2008 05:40,65.8,44,59.9,45,28.5,---,27.6,---,---,---,---,---
20.01.2008 05:45,65.8,44,59.7,45,28.5,---,27.5,---,---,---,---,---
20.01.2008 05:50,65.8,44,59.7,44,28.2,---,27.5,---,---,---,---,---
20.01.2008 05:55,65.8,44,59.5,45,28.2,---,26.9,---,---,---,---,---
20.01.2008 06:00,65.6,43,59.5,45,27.8,---,26.7,---,---,---,---,---
20.01.2008 06:05,65.6,43,59.5,44,27.6,---,26.6,---,---,---,---,---
20.01.2008 06:10,65.4,43,59.5,44,27.5,---,26.2,---,---,---,---,---
20.01.2008 06:15,65.4,43,59.5,45,27.3,---,26,---,---,---,---,---
20.01.2008 06:20,65.4,45,59.5,45,27.3,---,26,---,---,---,---,---
20.01.2008 06:25,65.6,45,59.5,45,27.3,---,25.5,---,---,---,---,---
20.01.2008 06:30,66,45,59.5,47,27.3,---,25.5,---,---,---,---,---
20.01.2008 06:35,66.5,44,59.5,48,26.7,---,25.3,---,---,---,---,---
20.01.2008 06:40,66.9,44,59.7,49,26.7,---,25.1,---,---,---,---,---
20.01.2008 06:45,67.2,44,59.9,49,26.4,---,24.9,---,---,---,---,---
20.01.2008 06:50,67.4,43,59.9,50,26.2,---,24.2,---,---,---,---,---
20.01.2008 06:55,67.8,43,59.9,50,25.8,---,24,---,---,---,---,---
20.01.2008 07:00,68,43,60,52,25.5,---,23.9,---,---,---,---,---
20.01.2008 07:05,68.3,43,60.2,52,25.5,---,23.9,---,---,---,---,---
20.01.2008 07:10,68.3,43,60.2,53,25.5,---,23.7,---,---,---,---,---
20.01.2008 07:15,68.7,42,60.4,53,25.1,---,23.5,---,---,---,---,---
20.01.2008 07:20,68.7,42,60.6,55,24.9,---,23.5,---,---,---,---,---
20.01.2008 07:25,68.9,42,60.6,54,24.9,---,23.5,---,---,---,---,---
20.01.2008 07:30,69,42,60.8,55,24.6,---,23.5,---,---,---,---,---
20.01.2008 07:35,69.4,41,60.8,56,24.6,---,23.1,---,---,---,---,---
20.01.2008 07:40,69.4,41,60.9,56,24.6,---,23.1,---,---,---,---,---
20.01.2008 07:45,69.8,41,60.9,56,24.6,---,23.1,---,---,---,---,---
20.01.2008 07:50,69.8,41,61.1,57,24.6,---,23.5,---,---,---,---,---
20.01.2008 07:55,69.9,41,61.3,56,24.6,---,23.5,---,---,---,---,---
20.01.2008 08:00,69.9,41,61.3,57,24.2,---,23.5,---,---,---,---,---
20.01.2008 08:05,69.9,41,61.7,57,24.2,---,23.5,---,---,---,---,---
20.01.2008 08:10,69.8,40,61.7,55,24.2,---,23.1,---,---,---,---,---
20.01.2008 08:15,69.4,40,61.7,54,23.9,---,23.1,---,---,---,---,---
20.01.2008 08:20,69.2,40,61.7,54,23.9,---,22.8,---,---,---,---,---
20.01.2008 08:25,69,40,61.7,53,23.9,---,22.6,---,---,---,---,---
20.01.2008 08:30,68.9,40,61.7,52,23.5,---,22.6,---,---,---,---,---
20.01.2008 08:35,68.7,40,61.7,52,23.5,---,22.6,---,---,---,---,---
20.01.2008 08:40,68.5,39,61.7,51,23.5,---,22.4,---,---,---,---,---
20.01.2008 08:45,68.3,40,62.2,59,23.1,---,22.4,---,---,---,---,---
20.01.2008 08:50,68.5,40,62.7,54,22.8,---,22.4,---,---,---,---,---
20.01.2008 08:55,68.7,40,62.6,52,22.6,---,22.4,---,---,---,---,---
20.01.2008 09:00,69,40,62.4,53,22.6,---,22.4,---,---,---,---,---
